# Polynomial: y = 19.1726x^0 + 80.3243x^1 + 87.5079x^2 + 64.3090x^3 + 79.0277x^4 + 52.2716x^5 + 55.6271x^6 + 65.4306x^7 + 26.1558x^8
x,y
5.2931,25247101.73251
7.3280,301720204.86724
8.4743,924358962.39328
2.1175,33082.23372
4.2241,4639496.05725
5.6280,40185792.98649
1.7607,9932.15443
1.5932,5375.32749
1.5665,4860.93313
2.5407,115762.05480
4.7370,10935320.82471
7.7473,462859265.26507
4.8662,13387315.13453
4.5645,8278831.53942
8.3046,790696289.44395
7.0344,220440940.61482
8.7243,1157219806.71211
3.7331,1856353.40081
6.6448,142475553.96095
3.6196,1478892.06108
4.5174,7660002.24987
3.9716,2934401.23866
8.0359,613511816.99981
9.5522,2334920476.48033
6.6181,138154063.72288
4.4851,7259407.24914
7.1482,249323639.61438
6.2468,88879934.51153
4.3516,5791622.08913
7.8551,514831080.71944
5.5215,34764750.30253
1.2175,1243.12289
3.7390,1878096.30429
8.5634,1002147464.42870
4.8337,12729145.21090
1.1037,792.44962
1.5007,3782.68345
9.8817,3037604092.54223
9.6733,2574562551.51319
3.9464,2799181.18620
9.9983,3327209388.79564
9.8484,2959055727.58524
6.9184,194056123.99483
9.0985,1601506901.61306
5.9062,57982122.26925
3.2155,622696.21421
1.1600,989.55844
8.8653,1309975096.44739
8.1452,680873507.80887
7.8520,513268108.88038
4.8733,13535001.75576
7.7183,449687165.71260
9.1995,1744432255.27622
6.1280,76774298.95289
4.8722,13512027.76665
1.3233,1891.74012
8.0746,636663307.38203
4.8602,13263611.52354
7.9494,564410195.75884
7.5988,398805034.35351
2.4363,86367.09768
2.3335,64087.16611
7.2699,283825079.28857
5.6637,42161548.18701
1.2094,1203.76197
6.6606,145088161.92821
2.1106,32364.71737
7.8030,489108594.88457
8.5411,982159999.06338
8.7583,1192550723.06048
3.6733,1648123.53444
9.8785,3029977495.20514
7.0786,231290779.95028
3.5107,1181814.89724
1.0824,728.95686
3.0420,416867.36764
1.9184,17205.81341
9.2283,1787178905.96752
9.0683,1560811590.43538
9.3076,1909652898.38852
2.3631,69908.93144
2.8045,232752.23313
4.1516,4078411.37581
3.8013,2121682.92953
6.8281,175472815.13194
5.5070,34078626.27408
9.1545,1679430856.35765
6.7202,155324585.05125
3.5219,1209733.96036
7.5501,379560839.22798
6.9597,203114257.67876
1.6861,7584.36530
6.8331,176459464.47541
8.2737,768271672.56851
3.1731,565538.05332
8.2988,786444006.08582
1.7333,9001.94897
9.1861,1724850046.57658
7.8644,519545012.09701
2.5043,104639.81722
3.8117,2164934.50230
8.3390,816332711.04979
9.4746,2191832356.83625
3.8459,2312666.33005
7.2024,264206855.65539
7.6181,406664569.85379
5.6971,44086470.28007
9.2599,1835133399.40057
2.0692,28344.17602
2.0591,27433.84373
9.0340,1515691362.68521
4.4740,7126043.32264
3.6963,1725650.30120
8.1067,656442853.88630
8.2167,728362264.41096
3.5316,1234379.78792
3.9547,2843101.71039
7.6224,408434005.28796
6.9565,202399431.02993
5.1269,19838967.55662
6.7340,157782922.64650
5.3391,26955084.81449
3.4277,991937.10111
1.8696,14559.32719
2.7508,202833.32920
2.7505,202676.19402
2.2126,44525.30983
5.1791,21416116.55738
3.7783,2028711.02776
3.9135,2630881.19500
2.6626,161002.75124
5.9734,63195559.24493
3.0234,398843.61340
8.1075,656942591.79324
5.2356,23245871.02071
6.6906,150164391.99830
1.8666,14409.33469
3.4532,1047195.17083
8.2406,744869678.57579
8.2553,755184555.75804
5.6364,40643233.49092
6.5022,120696251.65184
1.1773,1059.76909
8.3224,803872276.77805
3.1850,581094.66943
5.0163,16829318.51784
9.5231,2280332839.61207
4.8143,12349924.93740
7.7763,476367744.75403
9.5144,2264231184.63738
4.4271,6585941.96416
1.2932,1679.10402
2.5583,121505.19785
6.6179,138122130.81314
1.2323,1318.41259
9.6578,2542736483.72194
2.3756,72505.10037
9.4724,2187890181.10157
5.2869,25024302.16599
9.1745,1708053878.73353
3.1436,528540.68781
1.5051,3847.12822
7.4063,327395059.21376
5.8957,57202508.36261
5.6867,43479012.50119
6.3995,106872412.20579
2.7299,192139.57251
9.3544,1985326144.94241
2.5037,104464.69499
7.7938,484685228.18039
5.4588,31882273.54249
4.2052,4487075.25981
7.6175,406418205.94045
5.8098,51161392.29906
7.7101,446022647.89453
1.1167,834.02203
9.8055,2860485907.20189
9.2718,1853481858.27305
4.1361,3966487.88238
6.3622,102206459.69449
8.1533,686113566.96759
7.0210,217240863.68779
9.9383,3175303823.60078
2.1103,32333.83887
6.4081,107974277.97420
8.2199,730553732.08014
5.8026,50681402.09195
9.4009,2063099951.85608
6.3040,95281907.49638
9.5793,2386781089.27640
1.6423,6455.34610
6.5903,133776851.89671
6.3871,105301000.96940
2.3061,59085.89021
2.5153,107896.74133
2.9358,322849.57281
9.5253,2284420357.93492
5.3730,28277715.27380
3.1695,560904.52987
1.6008,5530.73818
7.7493,463780001.99162
1.4707,3369.66484
6.7345,157872628.34044
3.9465,2799706.78900
5.8028,50694681.74094
6.1690,80777937.43841
6.9683,205046312.43613
9.6873,2603607698.23692
4.1440,4023191.75318
6.5036,120895021.67301
6.7540,161406148.22156
9.1311,1646475425.66425
4.5246,7751892.66644
7.1835,258931022.35395
7.0509,224437944.91310
1.2133,1222.55440
3.4807,1109797.74077
5.8891,56717174.96752
9.4169,2090470413.38612
9.4950,2228684120.96987
7.2546,279269997.34983
4.3627,5902860.67095
6.3119,96197062.10411
7.2313,272456046.08190
7.8133,494102716.70110
3.2538,678627.32382
6.7518,161004061.97253
5.0335,17269313.22181
9.4015,2064120656.82572
6.9735,206222316.81125
1.1867,1100.02722
6.4342,111379423.11416
1.8920,15724.66208
2.7546,204833.02425
9.4422,2134398514.79612
7.8762,525580460.73176
1.4050,2609.50080
7.4666,348451015.07820
1.8308,12724.25377
4.3725,6002622.35188
5.9125,58454340.74840
4.8373,12800626.41532
9.2388,1802990040.28358
8.4550,908223318.44120
4.0725,3534912.82339
3.4933,1139561.64986
9.0953,1597151294.90446
1.2689,1524.74238
9.9959,3321013276.49336
8.6719,1104561472.70138
6.8666,183196159.28589
7.5250,369963539.80568
1.4964,3720.68611
8.3626,834338375.18461
5.4954,33538290.87868
6.8093,171806077.75859
8.1140,661015317.98331
8.4924,939718708.92332
7.4467,341374913.74123
5.3097,25852200.64930
6.4741,116766671.82684
4.8413,12880461.97511
3.2547,679993.02300
4.5403,7955619.54911
5.1380,20165546.10829
7.8393,506908227.44255
8.5052,950715214.48122
1.1333,890.42793
5.3847,28747202.70792
3.6328,1519010.76759
7.3632,313035663.66150
9.8554,2975418214.70324
9.9587,3226256168.19453
3.5753,1350960.56050
4.3819,6099696.69795
2.3219,61925.73589
6.1865,82541685.48044
7.7357,457550466.24466
2.8303,248461.37643
8.8828,1330112409.17447
6.0318,68054874.68600
8.7082,1140811564.43316
3.2409,659315.33093
4.3429,5705723.09710
2.2480,49611.58745
6.8667,183216601.01346
7.6725,429551996.54497
7.5109,364665932.03781
7.1992,263307033.57214
6.4584,114620272.04596
1.2857,1629.88559
9.8164,2885254155.62107
3.4828,1114710.49592
3.0620,437043.25000
9.1421,1661896129.82387
2.4446,88434.30065
8.1547,687022823.64292
1.5497,4561.17874
3.3938,922447.15061
2.0658,28034.75321
6.8885,187720833.20350
8.1725,698675636.42681
7.9494,564410195.75884
6.7897,168054870.23948
4.5746,8417090.52427
9.9797,3279452945.42647
3.6414,1545659.37819
3.8202,2200856.46694
6.5825,132570729.98318
5.5248,34922581.05487
8.2064,721347481.26197
5.4004,29387912.70297
1.9563,19552.38762
9.9300,3154775594.43378
1.6912,7727.00798
9.6380,2502582317.24512
5.4869,33147130.80199
4.8882,13849581.51283
9.5854,2398592498.87069
8.0799,639892687.69067
2.5208,109558.56960
1.5561,4673.27652
5.9588,62029274.15618
9.3913,2046828626.18900
7.9467,562934582.77938
6.9440,199628189.79252
9.3981,2058342499.01477
4.6228,9105134.97895
8.4690,919903142.81909
5.7150,45149407.29337
8.8721,1317767964.06946
6.8050,170976894.03639
9.7523,2742249149.94267
9.6356,2497753053.48325
7.7892,482486700.97019
2.3274,62942.34815
7.0933,235001305.22749
4.7552,11254933.72015
9.9203,3130932002.58554
2.5534,119881.49987
1.1555,972.08797
9.4425,2134924209.22313
3.9952,3066192.75169
1.9602,19809.49869
7.9777,580081658.60539
1.0474,636.01416
5.4502,31503705.70999
9.3736,2017122530.06244
9.7553,2748800994.71473
1.9391,18453.91873
8.7205,1153328551.93882
4.7606,11351323.85353
3.6146,1463940.09238
2.2649,52217.17547
3.9887,3029386.64519
5.9606,62172036.95651
9.2605,1836054712.50568
3.1659,556304.39826
6.6297,140017262.68669
5.8779,55901822.50479
1.0362,609.00592
1.1302,879.60161
3.0821,458180.10478
3.2525,676658.90055
5.7187,45371896.45514
4.9771,15863029.32772
7.1056,238145951.28321
3.7816,2041826.93843
3.8103,2159067.51881
1.0814,726.11066
3.6714,1641857.96237
6.2439,88565638.39577
7.7029,442826594.18019
1.9827,21353.12223
9.7945,2835679229.52376
1.3071,1774.21591
2.1589,37693.63005
6.6380,141363873.87705
4.3546,5821503.96336
7.0576,226078985.96545
8.9241,1378713877.04617
4.5319,7846043.57087
3.3585,854665.10806
3.2075,611538.83522
3.2672,699212.23622
4.3623,5898819.80398
8.9927,1462880564.04788
9.8701,3010037333.37467
6.5770,131725990.46288
9.9664,3245673316.96346
5.6603,41969787.81589
2.3727,71895.29188
9.7047,2640105976.67359
5.0520,17753774.29336
2.6069,138692.95779
1.7860,10868.06017
5.2648,24244067.41598
1.1267,867.54199
5.7591,47864409.96822
5.1238,19748592.18034
8.9236,1378116315.53301
5.9611,62211744.28865
6.8066,171285017.49057
6.5004,120441110.46934
6.5843,132848217.87084
1.4323,2903.07187
5.3934,29100718.15761
3.6261,1498529.78244
5.5399,35652805.26408
2.6654,162203.39678
3.7154,1792443.26752
5.8876,56607375.90430
5.8655,55011094.05757
3.8023,2125808.54897
9.9725,3261128243.17520
5.7026,44410714.86002
8.9036,1354398904.96018
8.7448,1178410899.91318
7.5449,377554858.18061
1.7309,8924.38804
8.9345,1391194664.28538
1.8061,11668.06021
5.1279,19868198.03784
8.0190,603635085.32993
5.1081,19296397.18699
1.8496,13585.47586
9.5220,2278291481.26980
4.6914,10169182.49760
5.1321,19991378.19698
1.7245,8720.53721
6.9298,196520393.64366
1.4459,3060.82252
2.7592,207276.94446
6.4403,112188677.00807
5.8185,51746685.19269
8.3031,789594636.91200
2.5787,128475.90968
1.1106,814.23881
5.4056,29602860.31968
7.8990,537416181.11199
1.2309,1311.09901
3.2443,664357.86823
8.1121,659822550.02282
2.6266,146249.73593
5.1448,20367928.56786
2.4522,90365.46026
6.9676,204888453.19109
8.2099,723724485.22291
9.1054,1610934060.31065
6.5156,122610549.88673
5.8407,53266827.37652
4.4921,7344630.09342
6.9784,207335871.60884
3.7092,1770517.54276
6.9731,206131645.86740
5.6371,40681558.43699
8.0540,624246400.97378
2.2074,43818.67403
6.2311,87189991.33899
4.0288,3262771.35221
5.7418,46782775.23539
4.4581,6938748.08824
7.6767,431364998.25446
7.1881,260206524.80571
9.4843,2209287975.75621
9.6637,2554810107.61847
9.1857,1724268471.69104
4.0013,3101089.75408
3.6939,1717413.84347
7.2109,266610087.33854
1.9689,20394.04646
4.0968,3694683.33306
6.9848,208798232.77988
1.7492,9531.54870
1.2390,1353.98234
3.6134,1460371.41369
8.5584,997635284.92204
3.7327,1854887.32862
4.7600,11340578.26434
4.0341,3294766.81969
6.8539,180616224.96599
3.5709,1338800.80962
8.3120,796150815.42633
7.1633,253394437.20277
6.1502,78920000.95192
1.1762,1055.15707
4.6918,10175693.05288
6.9113,192535062.01886
5.6073,39077711.88159
8.1390,676886291.29728
4.0959,3688654.97409
8.3994,863108618.37347
4.7179,10608477.23838
7.3623,312741787.02830
5.4520,31582613.58841
2.3675,70813.22218
7.0263,218501672.58781
8.5026,948472481.94753
4.9583,15417097.83987
5.7018,44363422.68180
3.3724,880814.60313
5.4640,32113101.61972
1.3538,2133.94641
3.6712,1641199.64532
2.8509,261667.33942
1.1024,788.41307
4.8838,13756026.23165
6.4076,107909944.89660
1.5686,4899.66776
4.8257,12571548.15904
4.5830,8533614.19657
6.7458,159911914.80278
9.6701,2567963609.21104
5.9478,61163052.38072
9.2159,1768663051.94945
3.0392,414109.14741
7.5587,382898893.42271
5.3366,26859726.37953
6.2972,94500290.41876
7.0466,223390239.59420
1.1358,899.25917
1.2819,1605.49367
5.9302,59799110.46220
9.7423,2720508242.90703
9.5104,2256861569.60624
6.4475,113150479.14783
6.2110,85067522.42768
1.4633,3274.54793
4.2087,4514965.67072
2.6485,155075.02972
6.0856,72817673.92217
1.8284,12617.95008
5.6876,43531289.81069
5.7650,48238263.24158
5.8838,56330050.47732
4.8149,12361503.43979
1.7806,10661.81306
2.1318,34614.66967
1.4514,3126.90529
3.4665,1077073.86313
2.2510,50065.49653
5.0762,18405440.12853
7.0496,224120744.28036
7.0206,217145967.19647
6.4183,109294019.84171
6.8769,185312171.70704
3.3539,846162.72752
8.2761,769993231.83180
4.9288,14739476.37085
1.1652,1010.14772
8.6384,1072005916.08115
1.0066,543.38862
1.7077,8205.53688
8.2405,744799933.67001
8.0610,628441754.17431
3.8233,2214086.85743
5.5349,35409543.11615
6.7666,163725978.62521
5.3543,27541268.54912
7.5380,374907400.40909
9.5237,2281446982.18944
5.3925,29063971.98658
9.8819,3038081312.05802
8.1111,659195534.17142
3.1295,511621.28059
4.7971,12022020.23343
3.6375,1533524.16005
2.3309,63596.97058
2.3808,73610.04316
1.8922,15735.43590
2.2444,49071.73096
7.5433,376939502.49680
7.2048,264883486.92118
8.3615,833491472.19120
1.4912,3646.99110
2.3279,63035.49792
7.0936,235077569.40995
7.4679,348917706.12316
7.8721,523476480.28937
2.6594,159640.19382
3.6783,1664712.19488
5.9574,61918434.86119
7.8042,489688151.81584
6.4951,119692600.22084
9.8704,3010747499.91800
5.2821,24852996.13512
2.8887,287515.03908
8.3996,863267320.03935
7.6335,413032794.82593
4.3930,6216095.47005
3.0860,462383.79845
2.8199,242020.10374
8.2766,770352314.56632
3.3643,865492.34713
6.4250,110168571.13229
8.2049,720330858.27418
3.8791,2464458.25191
2.0305,24996.39052
5.6131,39385458.18485
6.6744,147404261.67354
4.6082,8891705.67096
5.3912,29010965.89111
1.9113,16795.58203
3.1947,594052.15037
7.6518,420713548.35195
7.8100,492497822.97252
6.9983,211912531.10634
8.8995,1349581195.44853
8.2642,761490172.24763
5.4208,30239079.95842
2.5719,126114.07470
8.8883,1336496965.41914
4.3272,5553530.90478
7.2877,289206158.08649
4.2726,5051571.74031
9.2280,1786728947.68118
7.6659,426716464.02424
3.9626,2885465.45022
7.7879,481866961.73903
3.7878,2066670.14224
3.7270,1834105.84164
7.2875,289145204.15111
6.0989,74039112.71451
6.0735,71721797.73228
7.8873,531313781.36548
2.2702,53059.00416
3.4312,999366.65272
8.8625,1306778007.64313
8.8364,1277303432.25119
1.3250,1904.50528
7.2131,267235207.61487
2.4100,80096.52581
7.6056,401558894.57920
9.5784,2385042737.59944
9.7556,2749456931.86998
7.8108,492886468.67435
5.0567,17878732.69271
6.5143,122423677.89292
5.3132,25981389.91313
7.2887,289511096.45186
9.8941,3067316039.51481
2.6334,148941.28807
6.2864,93270429.51539
5.9863,64241968.08500
2.8813,282284.93176
9.1736,1706756730.90285
6.1153,75569907.20435
4.8458,12970797.81299
8.2255,734402685.59365
1.3261,1912.80983
9.5996,2426286209.76138
5.1233,19734049.31311
2.2882,56008.83851
4.3344,5622878.71806
2.7313,192840.03853
2.3509,67454.91602
9.5147,2264784753.59745
2.3227,62072.69485
2.8723,276037.01350
1.1812,1076.28684
9.9256,3143940328.88293
2.5554,120541.90279
6.7883,167789691.03251
1.1003,781.93785
4.7930,11944991.63141
2.1302,34440.11553
1.4000,2558.90559
6.4664,115709624.23435
4.8726,13520377.99085
3.0866,463033.52082
2.8247,244974.48435
4.5856,8569966.18875
1.4480,3085.89601
6.0892,73146535.41989
2.4828,98524.10697
2.8358,251928.48133
3.6103,1451187.62298
1.5470,4514.64494
4.5906,8640255.21370
6.0341,68252764.25511
7.1826,258682108.48419
1.6867,7601.02036
1.6913,7729.82936
5.3597,27752187.83148
2.2182,45297.63323
6.1681,80688129.12133
6.0658,71031961.67790
1.4966,3723.54836
1.1287,874.41208
7.1606,252662305.23049
9.0727,1566683801.85088
6.3085,95802259.54587
5.9439,60858489.79282
3.3066,762949.90053
5.3079,25785979.68807
2.8510,261732.92481
3.4435,1025865.11351
5.0648,18095894.25373
4.4468,6808273.60621
2.9716,352208.60703
1.6732,7234.29285
6.1090,74978613.11111
9.8953,3070204837.94231
2.9697,350593.39602
5.2693,24401188.75362
6.2083,84785888.54845
2.2650,52232.94846
7.9761,579185593.03641
5.1990,22045644.78743
8.7993,1236408135.57928
2.3811,73674.24290
4.5199,7691799.93127
5.4950,33519793.16075
6.9815,208043079.69831
9.3848,2035875437.01294
7.3593,311763941.03772
5.3911,29006892.00645
1.3861,2423.14890
4.4233,6543795.24716
8.5145,958775325.31272
6.1735,81228292.51240
5.7195,45420128.19498
3.1552,542826.88232
4.5302,7824029.02719
7.2709,284125047.37854
1.8684,14499.16153
3.4162,967865.89597
5.8946,57121367.94213
2.7469,200798.92506
9.6338,2494136458.57004
8.1715,698016429.05406
7.3543,310140142.14487
2.3078,59385.78718
2.6163,142254.58911
6.9818,208111631.07952
7.4377,338216181.02507
7.7963,485883752.50036
7.7276,453875123.88304
6.7312,157281394.58053
3.6927,1713308.55857
5.9722,63098981.63841
2.0094,23324.54149
6.0912,73329797.30722
2.7206,187543.15719
7.5801,391316944.80285
1.2448,1385.54728
2.3307,63559.40144
5.8791,55988688.15015
5.7789,49129156.42288
6.4352,111511736.55065
1.8539,13789.73147
3.6610,1607930.92069
1.9209,17352.39801
2.6036,137461.40644
9.8138,2879329155.36532
8.7502,1184049126.21351
6.4359,111604437.78102
4.1359,3965061.47756
5.9606,62172036.95651
3.3703,876819.47605
4.6959,10242636.99113
7.9739,577955480.55920
5.4813,32891612.81170
1.0092,548.83434
9.5228,2279775946.86763
5.5700,37148393.56941
5.6554,41694770.22768
6.7754,165363432.85642
7.9433,561081206.09569
7.0622,227211740.88605
7.7127,447181728.60205
9.1791,1714697225.84433
1.7558,9759.62005
9.2304,1790331391.04024
9.7558,2749894299.38782
3.4595,1061256.29925
9.1073,1613538455.04860
7.3852,320294867.91787
1.7376,9142.45519
8.6348,1068557888.10774
9.8975,3075507151.51207
7.9910,587577277.74765
8.6013,1036934452.52299
7.4436,340284003.87017
1.5478,4528.38628
9.6540,2534986710.01487
8.5159,959993838.40443
8.7252,1158143100.43902
4.1465,4041283.34814
6.6956,151025367.30264
7.4592,345804855.25035
1.0411,620.66782
4.1529,4087923.04899
6.5550,128393948.63005
7.3411,305888818.27144
6.0083,66061554.01001
2.1792,40157.65010
4.0255,3242987.49259
6.7869,167524878.06144
9.4005,2062419727.25045
5.9937,64849052.03516
9.9006,3082992192.05057
2.7790,218092.35849
8.1845,706628719.47196
5.9026,57713784.98330
2.5473,117886.97644
1.6111,5748.01715
5.2712,24467796.04728
6.7124,153949970.54082
3.7296,1843559.65201
2.0950,30793.51737
7.2433,275946981.86507
6.7985,169730124.51013
5.1898,21752621.64775
7.4950,358771769.04542
8.0761,637575832.80232
2.1044,31731.88739
2.2928,56785.67954
3.8420,2295385.09634
3.1242,505385.71198
6.7934,168757467.21317
1.3396,2017.64802
6.1328,77233857.14529
6.1007,74205789.98746
8.7883,1224505194.55447
4.5611,8232738.53318
3.8741,2441053.98209
